"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2005","RUS","643","Russia","Ingush","RUS.17_1","RU.IN","43.2782135009766","44.9294738769531","493630","153.3","3219.5","1263.7","602.6","815.8","71.9","176.9","310.5","519.2","815.8","1147.7","1530.9","2085.1","3197.9","7687.2"
"2005","RUS","643","Russia","Irkutsk","RUS.18_1","RU.IK","53.9697189331055","103.271537780762","2515488","3.4","749108.4","1740.9","361.6","737.6","10.7","47.5","146.0","348.3","737.6","1176.5","1978.5","3285.7","5469.3","8423.4"
"2005","RUS","643","Russia","Ivanovo","RUS.19_1","RU.IV","57.0438194274902","41.341365814209","1127693","49.6","22726.1","3033.1","938.5","1933.1","27.4","156.2","513.0","1240.4","1933.1","2678.7","3886.7","5828.5","8879.5","11308.2"
"2005","RUS","643","Russia","Kabardin-Balkar","RUS.20_1","RU.KB","43.5513954162598","43.699634552002","873253","74.7","11692.5","2269.3","700.7","960.7","40.0","117.7","253.2","526.3","960.7","2018.7","3117.0","4652.4","6394.1","10987.0"
"2005","RUS","643","Russia","Kaliningrad","RUS.21_1","RU.KN","54.725269317627","20.8312168121338","946541","70.3","13465.7","2088.8","692.1","1260.1","27.5","113.8","321.2","685.2","1260.1","2074.0","2990.8","4178.6","5626.6","8031.6"
"2005","RUS","643","Russia","Kalmyk","RUS.22_1","RU.KL","46.4076614379883","44.5700569152832","290707","4.0","73092.4","724.7","81.2","166.1","1.1","2.8","11.7","53.5","166.1","362.6","624.2","1448.0","2767.1","3729.9"
"2005","RUS","643","Russia","Kaluga","RUS.23_1","RU.KG","54.5737800598145","36.003116607666","1033615","35.9","28817.0","1373.9","413.0","624.6","19.8","81.2","193.8","364.6","624.6","1012.4","1543.0","2463.4","4403.0","7298.9"
"2005","RUS","643","Russia","Kamchatka","RUS.24_1","RU.KQ","53.6392555236816","158.885681152344","343167","0.8","451948.7","1645.0","261.1","655.9","0.9","39.0","146.9","308.1","655.9","1437.3","2599.6","3570.7","4632.1","6873.1"
"2005","RUS","643","Russia","Karachay-Cherkess","RUS.25_1","RU.KC","44.012134552002","42.1482009887695","586180","39.1","14999.4","2006.9","593.2","933.9","24.6","106.7","245.0","484.9","933.9","1707.6","3199.4","4409.2","5059.2","9019.1"
"2005","RUS","643","Russia","Karelia","RUS.26_1","RU.KI","62.4519920349121","33.6377639770508","685216","4.8","142138.2","1873.9","220.6","337.7","2.9","16.5","47.8","125.8","337.7","835.9","2283.7","4128.2","6267.5","11535.7"
"2005","RUS","643","Russia","Kemerovo","RUS.27_1","RU.KE","54.6106605529785","86.6149291992188","2836786","29.9","94889.8","1973.3","691.0","1144.5","36.2","181.9","428.2","748.2","1144.5","1610.7","2221.8","3262.0","5413.8","10160.7"
"2005","RUS","643","Russia","Khabarovsk","RUS.28_1","RU.KH","49.3769302368164","136.142242431641","1403746","1.8","771475.8","2090.2","538.3","1312.7","16.7","97.0","298.8","704.5","1312.7","2009.0","2912.3","4250.3","5920.9","7256.2"
"2005","RUS","643","Russia","Khakass","RUS.29_1","RU.KK","53.5913314819336","90.7889938354492","355737","6.0","59100.7","838.8","164.8","222.5","5.1","25.1","58.3","115.8","222.5","462.7","910.1","1570.0","2826.9","5550.4"
"2005","RUS","643","Russia","Khanty-Mansiy","RUS.30_1","RU.KM","61.487491607666","72.0239715576172","1489168","3.0","504442.6","173.5","43.7","42.0","4.7","11.9","19.3","28.0","42.0","66.3","114.2","241.1","579.6","1732.1"
"2005","RUS","643","Russia","Kirov","RUS.31_1","RU.KV","58.3650436401367","49.7607765197754","1421425","12.0","118666.7","1501.4","318.9","682.3","5.2","34.6","129.6","343.7","682.3","1122.7","1749.5","2684.0","4596.0","8689.3"
"2005","RUS","643","Russia","Komi","RUS.32_1","RU.KO","63.4984931945801","54.1635704040527","969018","2.4","411724.2","1099.4","139.9","230.9","1.8","15.5","43.3","101.8","230.9","505.8","933.0","1680.0","3561.1","9139.9"
"2005","RUS","643","Russia","Kostroma","RUS.33_1","RU.KT","58.0047721862793","42.1216316223145","707339","11.9","59456.2","2166.3","414.3","958.3","6.5","38.5","149.6","426.8","958.3","1508.2","2490.5","4586.2","7049.2","9764.0"
"2005","RUS","643","Russia","Krasnodar","RUS.34_1","RU.KD","45.0901260375977","39.2659072875977","5111893","68.3","74878.6","1302.1","409.5","540.9","27.5","74.5","160.2","298.8","540.9","939.8","1481.5","2226.5","3676.0","8359.0"
"2005","RUS","643","Russia","Krasnoyarsk","RUS.35_1","RU.KX","56.9381866455078","92.5192413330078","3082138","1.4","2252203.7","2371.3","492.4","1107.4","13.3","69.5","195.9","503.9","1107.4","1875.4","2934.4","4756.2","7640.7","10335.6"
"2005","RUS","643","Russia","Kurgan","RUS.36_1","RU.KU","55.5076522827148","64.7969055175781","976133","13.9","70227.6","1416.1","258.4","502.3","4.1","21.9","92.4","247.4","502.3","795.9","1353.0","2616.3","4913.4","8340.6"
"2005","RUS","643","Russia","Kursk","RUS.37_1","RU.KS","51.734001159668","36.0195541381836","1202025","39.0","30802.4","1774.7","465.7","838.3","12.5","58.7","171.1","436.0","838.3","1462.3","2382.4","3813.8","5293.4","7394.8"
"2005","RUS","643","Russia","Leningrad","RUS.38_1","RU.LN","59.8883247375488","30.5985584259033","2030838","27.4","74017.2","2123.0","289.2","289.8","18.4","46.5","91.9","165.5","289.8","486.4","836.9","1688.1","7427.6","31375.8"
"2005","RUS","643","Russia","Lipetsk","RUS.39_1","RU.LP","52.6010780334473","39.3500862121582","1201111","49.5","24276.7","1691.4","485.6","851.4","17.4","70.8","185.3","442.8","851.4","1502.2","2039.4","3096.3","5000.9","8247.2"
"2005","RUS","643","Russia","Maga Buryatdan","RUS.40_1","RU.MG","60.3454360961914","150.923568725586","171930","0.4","456639.9","845.8","96.2","181.7","0.4","13.5","45.3","103.9","181.7","336.0","729.7","1512.0","3111.3","5157.0"
"2005","RUS","643","Russia","Mariy-El","RUS.41_1","RU.ME","56.5314102172852","48.0895233154297","704625","30.8","22860.8","2597.6","530.2","981.6","13.4","46.6","136.1","358.8","981.6","2172.6","3681.8","5902.7","7811.4","11340.4"
"2005","RUS","643","Russia","Mordovia","RUS.42_1","RU.MR","54.2629470825195","44.8181037902832","869314","33.4","26064.8","1317.6","320.8","486.4","11.8","43.3","116.7","249.6","486.4","814.2","1423.4","2300.7","3954.6","9103.8"
"2005","RUS","643","Russia","Moscow City","RUS.43_1","NA","55.7391395568848","37.6312370300293","9640673","8973.8","1074.3","14616.9","12417.7","13817.7","5690.0","8132.6","10187.8","11950.0","13817.7","15627.7","17779.8","20839.4","24816.2","41050.0"
"2005","RUS","643","Russia","Moskva","RUS.44_1","RU.MS","55.6986198425293","37.7490844726562","7847134","170.2","46094.6","3684.9","1118.2","1355.3","92.5","221.8","411.4","742.1","1355.3","2304.3","3905.8","6537.8","10347.5","34140.4"
"2005","RUS","643","Russia","Murmansk","RUS.45_1","RU.MM","68.531982421875","32.9687080383301","851402","6.3","134861.6","2310.8","463.3","601.6","23.2","70.2","152.7","293.7","601.6","1140.9","2688.8","5078.6","7910.5","11710.1"
"2005","RUS","643","Russia","Nenets","RUS.46_1","RU.NN","67.5652542114258","53.726936340332","44498","0.3","168550.6","1148.9","86.0","437.1","0.2","4.1","10.4","44.0","437.1","1190.7","1831.6","2392.9","3383.9","4914.0"
"2005","RUS","643","Russia","Nizhegorod","RUS.47_1","RU.NZ","56.1260070800781","43.9477157592773","3410982","46.3","73719.2","5072.3","853.6","1218.9","29.0","133.4","324.2","645.9","1218.9","2312.3","3979.0","6763.2","10464.1","140109.9"
"2005","RUS","643","Russia","North Ossetia","RUS.48_1","RU.NO","43.121150970459","44.5767936706543","657756","92.9","7083.1","2594.7","861.4","1051.7","56.9","174.1","363.4","669.0","1051.7","2153.8","3552.9","5174.4","7896.4","11174.2"
"2005","RUS","643","Russia","Novgorod","RUS.49_1","RU.NG","58.3969345092773","32.1437568664551","683256","12.7","53958.8","1972.8","310.5","479.3","7.0","28.6","87.4","214.6","479.3","983.7","1874.8","3892.6","7058.1","11186.1"
"2005","RUS","643","Russia","Novosibirsk","RUS.50_1","RU.NS","54.9388999938965","82.1340255737305","2672926","15.6","170897.4","3477.3","808.2","1949.4","16.2","94.5","340.8","1006.8","1949.4","2965.0","4781.1","7439.8","10365.7","12087.0"
"2005","RUS","643","Russia","Omsk","RUS.51_1","RU.OM","55.1143531799316","73.3562316894531","2029120","14.8","137052.4","2735.6","607.9","1410.9","10.6","61.8","214.9","769.1","1410.9","2338.0","4264.7","5929.6","7613.7","9796.7"
"2005","RUS","643","Russia","Orel","RUS.52_1","RU.OL","52.8614501953125","36.3792915344238","824442","34.0","24230.9","2939.3","619.1","1280.7","9.9","56.7","204.8","545.3","1280.7","2655.4","4313.5","6171.8","7438.7","26487.3"
"2005","RUS","643","Russia","Orenburg","RUS.53_1","RU.OB","51.9062004089355","55.6022758483887","2120266","17.1","123698.1","1850.1","359.6","646.0","7.8","36.2","120.0","307.7","646.0","1159.4","2067.4","3481.4","6049.8","9763.5"
"2005","RUS","643","Russia","Penza","RUS.54_1","RU.PZ","53.1681900024414","44.9441108703613","1412609","33.2","42523.3","2057.5","503.6","954.7","12.7","60.5","171.8","448.1","954.7","1793.1","2865.6","4251.1","5949.0","9730.0"
"2005","RUS","643","Russia","Perm'","RUS.55_1","RU.PE","58.1283073425293","56.2242965698242","2724890","17.3","157613.4","1124.0","323.1","554.8","13.4","58.3","149.8","299.3","554.8","893.0","1319.8","1969.7","3032.5","15720.7"
"2005","RUS","643","Russia","Primor'ye","RUS.56_1","RU.PR","43.6847152709961","132.565307617188","2017944","12.5","161135.7","2362.4","549.3","1068.6","16.3","71.0","218.7","528.1","1068.6","1871.1","3036.8","4483.5","7503.3","11301.8"
"2005","RUS","643","Russia","Pskov","RUS.57_1","RU.PS","57.2265434265137","29.1020641326904","723086","13.8","52268.4","1867.5","377.9","813.9","4.4","34.7","166.0","388.0","813.9","1559.4","2427.0","3616.3","5438.3","9814.4"
"2005","RUS","643","Russia","Rostov","RUS.58_1","RU.RO","47.4982452392578","40.2554397583008","4330997","43.9","98665.4","2722.7","703.3","1287.1","23.3","96.9","258.3","636.7","1287.1","2172.2","3466.2","5123.6","8228.2","12124.0"
"2005","RUS","643","Russia","Ryazan'","RUS.59_1","RU.RZ","54.4468994140625","40.1217956542969","1198847","30.5","39258.3","2184.1","505.9","1014.5","13.7","58.3","152.3","415.0","1014.5","1848.3","2719.3","4372.4","6883.3","9188.1"
"2005","RUS","643","Russia","Sakha","RUS.60_1","RU.SK","62.1897163391113","126.775177001953","949085","0.3","2968893.8","452.3","38.4","87.3","0.2","1.5","13.9","41.3","87.3","165.0","324.1","727.0","1353.5","4000.4"
"2005","RUS","643","Russia","Sakhalin","RUS.61_1","RU.SL","47.9157333374023","142.844955444336","525839","6.3","84121.3","1026.6","194.9","280.0","5.1","26.4","70.6","150.2","280.0","546.3","1068.8","1996.9","3689.9","5741.2"
"2005","RUS","643","Russia","Samara","RUS.62_1","RU.SA","53.3203544616699","49.9747200012207","3232407","62.8","51495.3","3476.0","1213.0","2117.7","53.9","283.8","772.1","1384.5","2117.7","3128.8","4587.5","6905.4","9402.8","12651.9"
"2005","RUS","643","Russia","Saratov","RUS.63_1","RU.SR","51.6320610046387","46.2603645324707","2601736","26.5","98264.4","2210.6","470.0","846.2","11.8","53.4","157.5","381.8","846.2","1492.7","2541.9","4174.6","7440.9","14333.4"
"2005","RUS","643","Russia","Smolensk","RUS.64_1","RU.SM","54.842601776123","32.7507858276367","1020168","20.8","48930.7","3224.0","519.4","719.5","8.8","51.8","162.2","334.0","719.5","1637.0","4578.2","7405.5","10688.2","15587.1"
"2005","RUS","643","Russia","Stavropol'","RUS.65_1","RU.ST","44.6729125976562","42.8871231079102","2656581","39.9","66626.5","1622.1","438.4","704.2","19.4","61.6","164.4","352.0","704.2","1206.2","1943.7","3098.7","5021.2","8761.6"
"2005","RUS","643","Russia","Sverdlovsk","RUS.66_1","RU.SV","57.3385391235352","60.7470932006836","4398728","23.0","190945.2","2015.9","623.8","920.0","36.6","133.8","318.0","573.2","920.0","1438.9","2192.3","3704.4","6413.8","9645.0"
"2005","RUS","643","Russia","Tambov","RUS.67_1","RU.TB","52.713264465332","41.4675331115723","1140598","33.6","33985.3","3161.2","604.8","1158.3","9.9","54.0","171.2","416.7","1158.3","2638.0","4430.0","7041.8","9353.6","13159.6"
"2005","RUS","643","Russia","Tatarstan","RUS.68_1","RU.TT","55.5460319519043","50.7434959411621","3807264","58.5","65044.2","2440.2","637.7","1003.9","22.3","91.6","238.9","507.9","1003.9","1783.9","2835.5","5064.1","7793.9","11500.1"
"2005","RUS","643","Russia","Tomsk","RUS.69_1","RU.TO","56.9826545715332","84.30419921875","1042387","3.4","309731.0","2672.4","540.2","1234.8","7.6","73.6","267.2","685.7","1234.8","2090.4","3667.9","5929.6","8151.5","9689.8"
"2005","RUS","643","Russia","Tula","RUS.70_1","RU.TL","54.044563293457","37.7239875793457","1615780","63.9","25284.7","2288.4","636.4","923.1","33.5","111.8","240.5","490.5","923.1","1597.0","2477.2","4101.4","7419.3","12279.0"
"2005","RUS","643","Russia","Tuva","RUS.71_1","RU.TU","51.4438247680664","93.4971008300781","305244","1.8","166934.5","771.5","57.6","93.3","0.9","1.8","4.6","20.5","93.3","304.8","713.9","1540.8","2809.1","4980.7"
"2005","RUS","643","Russia","Tver'","RUS.72_1","RU.TV","56.9856986999512","35.4296531677246","1434951","17.4","82683.9","1893.1","388.1","725.2","7.9","42.8","135.0","337.1","725.2","1299.0","2260.1","3797.0","6045.7","9247.9"
"2005","RUS","643","Russia","Tyumen'","RUS.73_1","RU.TY","57.0488166809082","66.7857437133789","1301188","8.4","154046.1","1958.6","416.3","682.7","9.2","60.5","176.6","398.0","682.7","1234.2","2287.2","4049.2","6637.6","8697.4"
"2005","RUS","643","Russia","Udmurt","RUS.74_1","RU.UD","56.981014251709","53.1358757019043","1528680","37.1","41207.5","2914.9","767.9","1610.2","16.6","106.9","345.0","812.7","1610.2","2709.2","4039.1","5518.1","8237.0","12111.1"
"2005","RUS","643","Russia","Ul'yanovsk","RUS.75_1","RU.UL","54.1380462646484","48.3024635314941","1343580","38.7","34677.3","2031.9","536.4","930.9","17.9","72.3","192.8","487.8","930.9","1687.0","2747.6","4332.0","5968.9","9570.7"
"2005","RUS","643","Russia","Vladimir","RUS.76_1","RU.VL","56.0655517578125","40.6151428222656","1470275","51.0","28841.0","1905.2","540.3","817.1","25.8","87.2","208.9","435.8","817.1","1410.3","2268.8","3545.2","5805.9","9972.5"
"2005","RUS","643","Russia","Volgograd","RUS.77_1","RU.VG","49.1769828796387","44.3332214355469","2658902","24.4","108807.9","2092.8","573.0","1357.2","13.3","76.1","253.9","737.4","1357.2","1979.2","2868.3","4193.0","5722.1","8581.5"
"2005","RUS","643","Russia","Vologda","RUS.78_1","RU.VO","59.458381652832","39.6503944396973","1239953","8.8","140244.9","2591.8","415.5","1005.2","5.7","30.3","105.8","334.1","1005.2","2201.5","3307.0","5560.2","8207.9","10788.6"
"2005","RUS","643","Russia","Voronezh","RUS.79_1","RU.VR","51.284309387207","39.7580871582031","2340344","45.6","51344.2","2173.2","513.3","728.9","17.5","72.3","182.8","372.4","728.9","1369.3","2427.1","4492.1","7265.5","10123.4"
"2005","RUS","643","Russia","Yamal-Nenets","RUS.80_1","RU.YN","65.0189056396484","74.9938583374023","506113","0.8","640478.0","115.6","21.4","23.5","1.8","5.7","10.9","16.1","23.5","32.8","51.2","101.1","334.5","1719.7"
"2005","RUS","643","Russia","Yaroslavl'","RUS.81_1","RU.YS","57.6556396484375","39.4730606079102","1343089","41.8","32132.8","18450.7","1710.7","2696.3","29.4","163.5","672.6","1653.6","2696.3","4208.6","6734.6","10118.3","79377.9","213508.5"
"2005","RUS","643","Russia","Yevrey","RUS.82_1","RU.YV","48.625129699707","132.672485351562","178484","5.1","35223.2","805.5","145.2","270.3","2.4","16.3","54.7","123.1","270.3","443.1","829.4","1546.2","2759.4","4366.2"
"2005","RUS","643","Russia","Zabaykal'ye","RUS.83_1","RU.ZB","51.5430183410645","114.759216308594","1133475","2.7","426908.1","619.6","84.0","132.6","1.5","6.7","22.0","56.8","132.6","287.4","575.3","1004.1","1854.0","5156.3"
"2005","IDN","360","Indonesia","Aceh","IDN.1_1","ID.AC","4.65271759033203","96.8054656982422","4483305","78.7","56992.6","559.8","245.8","311.6","34.7","61.5","102.7","207.4","311.6","459.2","638.7","848.0","1358.6","5205.4"
"2005","IDN","360","Indonesia","Bali","IDN.2_1","ID.BA","-8.46566772460938","115.187828063965","3599565","641.1","5615.0","1944.6","1118.8","959.9","321.8","432.4","560.1","718.9","959.9","1391.8","2166.6","3386.7","5408.8","9091.2"
"2005","IDN","360","Indonesia","Bangka Belitung","IDN.3_1","ID.BB","-2.34012818336487","106.445175170898","1081311","64.3","16826.5","476.6","143.0","101.6","27.2","39.3","50.4","66.4","101.6","190.8","299.8","534.3","1377.7","6246.6"
"2005","IDN","360","Indonesia","Banten","IDN.4_1","ID.BT","-6.24375438690186","106.381446838379","9657547","1286.8","7505.3","3914.7","2489.8","2588.1","657.2","1019.2","1441.2","1956.2","2588.1","3731.3","5125.8","6908.1","8944.0","21109.1"
"2005","IDN","360","Indonesia","Bengkulu","IDN.5_1","ID.BE","-3.66874551773071","102.388328552246","1683414","83.8","20080.6","809.2","221.3","125.1","38.6","61.3","82.0","100.7","125.1","197.5","576.5","1260.8","2723.1","8526.1"
"2005","IDN","360","Indonesia","Gorontalo","IDN.6_1","ID.GO","0.611479938030243","122.792282104492","964165","79.9","12073.7","1492.4","356.1","344.0","27.7","59.5","105.9","191.3","344.0","577.0","1223.1","2554.0","5468.6","10842.7"
"2005","IDN","360","Indonesia","Jakarta Raya","IDN.7_1","ID.JK","-6.20562744140625","106.832695007324","8996698","13890.0","647.7","15333.6","14800.0","15004.9","10632.3","12321.9","13360.1","14288.2","15004.9","15943.8","17329.1","19187.9","20651.9","22877.3"
"2005","IDN","360","Indonesia","Jambi","IDN.8_1","ID.JA","-1.65665805339813","102.821166992188","2806749","57.6","48762.6","1054.1","189.5","107.6","23.5","37.5","51.8","71.9","107.6","225.2","506.9","1267.4","4347.4","12161.7"
"2005","IDN","360","Indonesia","Jawa Barat","IDN.9_1","ID.JR","-6.76774835586548","107.542663574219","40511342","1115.4","36319.9","4774.3","2197.4","1888.8","500.2","716.3","969.0","1318.0","1888.8","2866.9","4411.0","7165.5","12463.5","33354.6"
"2005","IDN","360","Indonesia","Jawa Tengah","IDN.10_1","ID.JT","-7.23848009109497","110.134422302246","32724564","970.5","33718.8","1960.1","1326.7","1186.0","502.1","666.0","819.2","987.6","1186.0","1455.2","1859.1","2602.4","4467.6","22978.6"
"2005","IDN","360","Indonesia","Jawa Timur","IDN.11_1","ID.JI","-7.65932941436768","112.648941040039","37185839","777.0","47860.3","2450.9","1306.2","1078.4","399.3","553.0","718.1","890.2","1078.4","1333.6","1918.9","3390.2","6778.4","16524.6"
"2005","IDN","360","Indonesia","Kalimantan Barat","IDN.12_1","ID.KB","0.109000407159328","110.117065429688","4174226","28.5","146668.8","623.4","101.2","57.1","13.1","22.7","32.4","43.1","57.1","85.7","268.9","629.7","1993.7","7264.6"
"2005","IDN","360","Indonesia","Kalimantan Selatan","IDN.13_1","ID.KS","-3.0830237865448","115.09977722168","3364685","90.1","37356.3","1995.8","375.4","334.2","34.2","57.2","115.4","215.6","334.2","499.0","868.1","2109.3","8497.1","15228.1"
"2005","IDN","360","Indonesia","Kalimantan Tengah","IDN.14_1","ID.KT","-2.06845784187317","113.503639221191","2066894","13.5","153417.1","147.9","35.0","25.9","6.2","9.9","14.8","19.8","25.9","35.9","57.6","121.7","414.5","2926.9"
"2005","IDN","360","Indonesia","Kalimantan Timur","IDN.15_1","ID.KM","0.0657430291175842","116.978073120117","3032444","15.5","196218.1","1431.5","208.9","240.2","6.9","17.4","44.0","110.1","240.2","547.3","1098.7","3116.8","5061.8","10220.1"
"2005","IDN","360","Indonesia","Kepulauan Riau","IDN.16_1","ID.KR","1.0605560541153","104.322776794434","1351913","156.3","8651.1","1249.6","591.1","885.3","62.5","156.0","298.4","533.1","885.3","1293.5","1608.8","2166.9","3088.8","6216.5"
"2005","IDN","360","Indonesia","Lampung","IDN.17_1","ID.LA","-5.08688449859619","105.149421691895","7316899","219.0","33403.2","974.7","446.2","470.1","90.0","141.6","250.0","365.1","470.1","608.3","784.1","1036.5","2281.3","9175.3"
"2005","IDN","360","Indonesia","Maluku","IDN.19_1","ID.MA","-4.37034225463867","129.560775756836","1361327","29.1","46835.8","464.2","95.5","63.3","11.3","20.7","33.2","45.6","63.3","98.6","235.4","622.1","1453.3","6694.2"
"2005","IDN","360","Indonesia","Maluku Utara","IDN.18_1","ID.MU","0.374936252832413","127.416618347168","856761","26.7","32057.2","739.2","87.8","45.6","10.4","17.5","26.0","35.2","45.6","65.1","186.7","521.3","2948.4","9986.8"
"2005","IDN","360","Indonesia","Nusa Tenggara Barat","IDN.20_1","ID.NB","-8.60765647888184","116.845664978027","4280685","215.3","19882.0","1381.0","653.5","868.7","86.3","210.8","409.4","658.9","868.7","1075.5","1283.8","1607.6","3295.4","11451.3"
"2005","IDN","360","Indonesia","Nusa Tenggara Timur","IDN.21_1","ID.NT","-9.22292232513428","122.368743896484","4353265","92.9","46883.1","494.6","159.6","112.7","47.1","64.4","79.3","94.7","112.7","138.1","188.6","408.0","1118.2","9119.6"
"2005","IDN","360","Indonesia","Papua","IDN.23_1","ID.PA","-3.87234115600586","138.437423706055","1941690","6.2","311243.6","179.6","26.6","23.8","2.4","5.4","10.2","16.1","23.8","36.2","55.1","97.7","406.8","4829.0"
"2005","IDN","360","Indonesia","Papua Barat","IDN.22_1","ID.IB","-1.55063796043396","132.512161254883","582598","5.9","98874.0","254.8","31.5","18.9","2.3","5.1","8.5","12.5","18.9","29.1","80.8","463.5","938.0","2758.1"
"2005","IDN","360","Indonesia","Riau","IDN.24_1","ID.RI","0.594262957572937","101.671081542969","4708686","52.5","89731.8","562.1","150.2","103.7","21.6","36.5","52.0","69.9","103.7","205.0","368.3","746.2","1806.0","6239.7"
"2005","IDN","360","Indonesia","Sulawesi Barat","IDN.25_1","ID.SR","-2.86720013618469","119.196022033691","1004156","60.5","16589.8","398.8","151.1","111.0","25.8","43.0","63.0","83.8","111.0","164.4","420.8","820.5","1269.6","3304.0"
"2005","IDN","360","Indonesia","Sulawesi Selatan","IDN.26_1","ID.SE","-4.51477146148682","119.871185302734","7689956","174.7","44027.9","2209.8","619.5","619.3","78.4","128.2","197.7","362.7","619.3","942.7","1350.4","2932.7","8468.4","16612.2"
"2005","IDN","360","Indonesia","Sulawesi Tengah","IDN.27_1","ID.ST","-0.717531263828278","120.966201782227","2408174","39.3","61258.3","434.2","104.4","75.8","14.1","23.5","38.5","56.4","75.8","109.0","258.7","519.0","1017.2","5973.2"
"2005","IDN","360","Indonesia","Sulawesi Tenggara","IDN.28_1","ID.SG","-4.49061059951782","122.347938537598","1982339","53.7","36913.5","595.8","159.4","127.6","24.1","37.9","58.1","82.9","127.6","200.2","336.3","770.0","1873.4","6963.6"
"2005","IDN","360","Indonesia","Sulawesi Utara","IDN.29_1","ID.SW","1.50104653835297","124.835945129395","2100550","143.3","14657.7","1164.8","412.8","405.1","55.2","111.3","188.7","296.9","405.1","562.5","835.0","1494.5","3530.2","9738.0"
