"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2010","RUS","643","Russia","Krasnoyarsk","RUS.35_1","RU.KX","56.9395484924316","92.5262908935547","3017848","1.3","2252203.7","2278.7","474.6","1134.1","11.6","62.6","193.4","516.1","1134.1","1878.7","2884.4","4528.0","7148.1","9664.2"
"2010","RUS","643","Russia","Kurgan","RUS.36_1","RU.KU","55.506721496582","64.7947387695312","917643","13.1","70227.6","1303.3","226.5","388.8","4.6","21.3","71.1","175.6","388.8","660.1","1162.3","2555.4","4557.2","7474.4"
"2010","RUS","643","Russia","Kursk","RUS.37_1","RU.KS","51.7332305908203","36.0189476013184","1143417","37.1","30802.4","1760.4","452.6","725.9","14.5","63.9","163.7","369.3","725.9","1372.0","2303.3","3787.0","5401.7","8190.1"
"2010","RUS","643","Russia","Leningrad","RUS.38_1","RU.LN","59.8882522583008","30.5971946716309","2102574","28.4","74017.2","2227.7","294.1","273.7","19.0","46.5","92.1","161.3","273.7","463.0","830.1","1800.7","8500.7","32915.3"
"2010","RUS","643","Russia","Lipetsk","RUS.39_1","RU.LP","52.6004524230957","39.3488082885742","1186225","48.9","24276.7","1759.2","477.5","777.9","18.0","70.3","168.4","371.5","777.9","1446.2","2092.5","3405.5","5387.8","8047.9"
"2010","RUS","643","Russia","Maga Buryatdan","RUS.40_1","RU.MG","60.3391227722168","150.919143676758","157659","0.3","456639.9","960.6","89.1","165.4","0.4","8.3","29.6","79.8","165.4","384.5","942.5","1825.6","3563.2","5260.8"
"2010","RUS","643","Russia","Mariy-El","RUS.41_1","RU.ME","56.5298957824707","48.0882797241211","691265","30.2","22860.8","2602.4","501.6","791.3","15.5","46.5","114.6","276.6","791.3","2016.1","3668.1","5803.2","8193.1","11108.8"
"2010","RUS","643","Russia","Mordovia","RUS.42_1","RU.MR","54.2621536254883","44.8180389404297","842388","32.3","26064.8","1264.0","294.7","393.9","11.9","39.8","100.8","201.7","393.9","716.7","1366.2","2251.7","4091.5","7647.7"
"2010","RUS","643","Russia","Moscow City","RUS.43_1","NA","55.7392539978027","37.6310806274414","10362680","9645.9","1074.3","15881.8","13438.1","14900.5","6075.0","8755.0","10961.5","12852.6","14900.5","16916.3","19307.9","22705.6","27136.4","45308.8"
"2010","RUS","643","Russia","Moskva","RUS.44_1","RU.MS","55.6985397338867","37.7481880187988","8289123","179.8","46094.6","3977.4","1187.6","1444.5","95.4","228.5","433.3","786.4","1444.5","2462.8","4175.1","6992.2","11301.6","37352.1"
"2010","RUS","643","Russia","Murmansk","RUS.45_1","RU.MM","68.5311279296875","32.9760322570801","798788","5.9","134861.6","2264.8","430.1","596.3","15.4","57.7","134.6","268.6","596.3","1231.5","2756.3","4905.6","7555.1","10878.1"
"2010","RUS","643","Russia","Nenets","RUS.46_1","RU.NN","67.6047973632812","53.6816177368164","42453","0.3","168550.6","1144.2","82.5","469.0","0.2","2.6","10.1","45.9","469.0","1098.5","1703.1","2330.7","3590.5","5243.4"
"2010","RUS","643","Russia","Nizhegorod","RUS.47_1","RU.NZ","56.1262435913086","43.9488143920898","3306466","44.9","73719.2","5234.2","769.2","1092.4","26.5","109.2","256.6","537.4","1092.4","2202.2","3792.8","6064.3","9110.9","178330.2"
"2010","RUS","643","Russia","North Ossetia","RUS.48_1","RU.NO","43.120491027832","44.5768585205078","662131","93.5","7083.1","2565.1","829.7","1004.9","57.4","163.5","315.6","574.2","1004.9","2122.5","3487.5","5172.2","7673.6","11138.5"
"2010","RUS","643","Russia","Novgorod","RUS.49_1","RU.NG","58.3953056335449","32.1476745605469","651429","12.1","53958.8","1925.7","279.4","383.1","7.3","24.7","69.2","168.6","383.1","837.1","1738.0","3753.0","6986.9","10912.8"
"2010","RUS","643","Russia","Novosibirsk","RUS.50_1","RU.NS","54.9364891052246","82.133430480957","2678999","15.7","170897.4","3210.4","759.5","1982.7","17.0","80.2","261.0","961.8","1982.7","3023.9","4593.8","6832.0","9316.9","10644.7"
"2010","RUS","643","Russia","Omsk","RUS.51_1","RU.OM","55.1126022338867","73.3567810058594","1982325","14.5","137052.4","2507.9","556.4","1298.3","12.0","57.5","156.3","628.7","1298.3","2318.6","3996.7","5524.9","7170.9","8021.7"
"2010","RUS","643","Russia","Orel","RUS.52_1","RU.OL","52.8607788085938","36.3772735595703","786985","32.5","24230.9","2922.0","613.3","1146.7","10.9","65.8","203.5","496.3","1146.7","2496.1","4160.4","6098.6","7652.0","27582.1"
"2010","RUS","643","Russia","Orenburg","RUS.53_1","RU.OB","51.9019241333008","55.6076393127441","2046225","16.5","123698.1","1869.6","353.9","597.5","8.2","39.6","116.4","279.7","597.5","1118.2","2003.4","3439.9","6008.9","11196.4"
"2010","RUS","643","Russia","Penza","RUS.54_1","RU.PZ","53.1693687438965","44.9424819946289","1383865","32.5","42523.3","1973.1","479.7","811.2","14.2","62.0","157.8","365.8","811.2","1668.5","2819.9","4223.0","5957.6","8901.6"
"2010","RUS","643","Russia","Perm'","RUS.55_1","RU.PE","58.1277961730957","56.2275848388672","2633074","16.7","157613.4","998.8","291.8","473.9","13.4","53.6","134.3","260.6","473.9","776.0","1177.8","1746.1","2723.3","12039.1"
"2010","RUS","643","Russia","Primor'ye","RUS.56_1","RU.PR","43.6850395202637","132.566421508789","1963377","12.2","161135.7","2292.4","515.5","990.0","16.1","59.7","181.6","456.4","990.0","1784.9","2943.2","4502.3","7344.9","10745.7"
"2010","RUS","643","Russia","Pskov","RUS.57_1","RU.PS","57.2258911132812","29.1023845672607","675480","12.9","52268.4","1770.6","336.2","693.7","5.2","26.4","117.9","307.2","693.7","1437.7","2320.9","3532.8","5275.8","9657.9"
"2010","RUS","643","Russia","Rostov","RUS.58_1","RU.RO","47.4981155395508","40.256175994873","4288074","43.5","98665.4","2725.0","690.3","1239.6","24.9","95.3","222.0","551.2","1239.6","2218.3","3651.2","5297.4","8557.2","11493.6"
"2010","RUS","643","Russia","Ryazan'","RUS.59_1","RU.RZ","54.4468460083008","40.1245346069336","1162713","29.6","39258.3","2287.2","484.6","891.9","14.7","55.2","129.9","317.5","891.9","1730.5","2746.9","4438.6","7490.2","10345.0"
"2010","RUS","643","Russia","Sakha","RUS.60_1","RU.SK","62.1806106567383","126.777412414551","962681","0.3","2968893.8","442.6","36.9","77.6","0.2","1.7","12.1","32.9","77.6","158.9","320.6","736.3","1475.6","3734.1"
"2010","RUS","643","Russia","Sakhalin","RUS.61_1","RU.SL","47.9132385253906","142.846588134766","500143","5.9","84121.3","962.1","177.7","247.1","5.9","21.6","57.0","124.4","247.1","484.9","961.7","1867.4","3512.4","5433.7"
"2010","RUS","643","Russia","Samara","RUS.62_1","RU.SA","53.3190422058105","49.9760551452637","3244104","63.0","51495.3","3468.7","1205.3","2189.0","52.3","244.3","773.0","1431.7","2189.0","3253.4","4690.8","6820.0","9449.8","12600.7"
"2010","RUS","643","Russia","Saratov","RUS.63_1","RU.SR","51.6310653686523","46.2592430114746","2532395","25.8","98264.4","2107.8","449.6","751.4","13.1","54.4","144.3","325.9","751.4","1450.8","2496.9","4020.1","7094.4","14470.0"
"2010","RUS","643","Russia","Smolensk","RUS.64_1","RU.SM","54.8418769836426","32.7518844604492","988710","20.2","48930.7","3145.1","480.9","627.1","9.5","43.7","132.6","290.0","627.1","1485.1","4284.6","7116.3","10521.1","15787.7"
"2010","RUS","643","Russia","Stavropol'","RUS.65_1","RU.ST","44.6709136962891","42.8888053894043","2711433","40.7","66626.5","1626.6","438.4","596.4","21.4","68.9","168.9","322.2","596.4","1114.2","1969.4","3214.8","5156.1","8670.6"
"2010","RUS","643","Russia","Sverdlovsk","RUS.66_1","RU.SV","57.3368682861328","60.7470512390137","4318320","22.6","190945.2","1915.6","578.4","864.0","31.0","112.9","273.4","518.0","864.0","1390.2","2173.3","3595.9","5889.1","8838.9"
"2010","RUS","643","Russia","Tambov","RUS.67_1","RU.TB","52.7130508422852","41.4669914245605","1096230","32.3","33985.3","2958.8","580.2","1015.8","11.8","58.6","157.5","359.1","1015.8","2478.1","4380.9","6771.5","9187.0","11080.9"
"2010","RUS","643","Russia","Tatarstan","RUS.68_1","RU.TT","55.5455894470215","50.7423515319824","3841789","59.1","65044.2","2325.5","602.9","928.8","23.8","85.1","204.5","440.0","928.8","1711.6","2778.6","4783.8","7490.2","10245.2"
"2010","RUS","643","Russia","Tomsk","RUS.69_1","RU.TO","56.98046875","84.3004608154297","1052190","3.4","309731.0","2536.0","531.6","1355.1","8.1","62.8","255.8","729.7","1355.1","2194.4","3535.9","5480.1","7534.3","8604.3"
"2010","RUS","643","Russia","Tula","RUS.70_1","RU.TL","54.0438766479492","37.7261085510254","1554284","61.5","25284.7","2233.6","590.6","782.5","33.7","103.9","208.8","401.7","782.5","1425.3","2287.8","4034.3","7437.4","12069.1"
"2010","RUS","643","Russia","Tuva","RUS.71_1","RU.TU","51.4405746459961","93.4867706298828","309295","1.9","166934.5","763.1","66.5","110.5","0.9","2.3","9.1","36.7","110.5","302.2","673.5","1425.2","2677.6","5222.8"
"2010","RUS","643","Russia","Tver'","RUS.72_1","RU.TV","56.9841156005859","35.4339790344238","1376489","16.6","82683.9","1812.5","352.3","611.8","8.1","35.2","108.5","271.1","611.8","1218.2","2177.5","3786.1","5910.9","8600.7"
"2010","RUS","643","Russia","Tyumen'","RUS.73_1","RU.TY","57.0477066040039","66.7870025634766","1343535","8.7","154046.1","1866.1","405.0","676.0","9.6","52.5","151.1","379.7","676.0","1307.9","2423.6","3977.3","6147.2","7760.1"
"2010","RUS","643","Russia","Udmurt","RUS.74_1","RU.UD","56.9801826477051","53.1343307495117","1512365","36.7","41207.5","2715.0","744.8","1572.2","18.4","104.2","332.3","782.1","1572.2","2660.6","3939.4","5266.1","7446.3","10556.7"
"2010","RUS","643","Russia","Ul'yanovsk","RUS.75_1","RU.UL","54.1379814147949","48.3027114868164","1300171","37.5","34677.3","1874.1","495.7","791.9","19.5","72.2","167.0","391.5","791.9","1512.1","2551.4","4004.6","5594.1","9395.3"
"2010","RUS","643","Russia","Vladimir","RUS.76_1","RU.VL","56.0642051696777","40.6159172058105","1431238","49.6","28841.0","1784.6","496.6","749.7","24.5","76.8","169.6","371.0","749.7","1347.0","2206.0","3449.9","5472.6","9706.2"
"2010","RUS","643","Russia","Volgograd","RUS.77_1","RU.VG","49.1754531860352","44.3342018127441","2624772","24.1","108807.9","2085.4","571.8","1305.6","16.5","77.3","222.4","653.5","1305.6","1998.7","2938.4","4242.7","5705.8","8738.3"
"2010","RUS","643","Russia","Vologda","RUS.78_1","RU.VO","59.4581069946289","39.6485900878906","1208524","8.6","140244.9","2577.2","389.0","916.6","6.5","26.7","81.6","246.0","916.6","2112.3","3445.3","5613.9","8200.2","10591.2"
"2010","RUS","643","Russia","Voronezh","RUS.79_1","RU.VR","51.2852516174316","39.7610015869141","2331808","45.4","51344.2","2106.9","488.6","613.6","20.3","73.1","162.2","304.2","613.6","1273.5","2378.7","4412.2","7122.6","10089.4"
"2010","RUS","643","Russia","Yamal-Nenets","RUS.80_1","RU.YN","65.2053680419922","74.7379379272461","522221","0.8","640478.0","193.5","33.5","42.9","1.7","6.7","14.6","26.9","42.9","66.3","108.2","222.3","638.2","2204.8"
"2010","RUS","643","Russia","Yaroslavl'","RUS.81_1","RU.YS","57.6548614501953","39.4734306335449","1294601","40.3","32132.8","16835.4","1582.9","2660.2","28.0","132.1","550.8","1622.8","2660.2","4013.2","6340.8","9263.7","73295.6","203260.3"
"2010","RUS","643","Russia","Yevrey","RUS.82_1","RU.YV","48.6198501586914","132.659332275391","171839","4.9","35223.2","855.5","147.6","235.0","2.9","15.7","51.8","118.9","235.0","452.6","897.0","1709.5","2911.6","4851.0"
"2010","RUS","643","Russia","Zabaykal'ye","RUS.83_1","RU.ZB","51.5420112609863","114.7568359375","1111971","2.6","426908.1","567.0","81.5","108.3","1.8","8.9","24.7","52.7","108.3","221.4","478.6","969.6","1818.0","4347.8"
"2010","IDN","360","Indonesia","Aceh","IDN.1_1","ID.AC","4.63827991485596","96.8020248413086","4576039","80.3","56992.6","549.9","257.2","367.5","33.1","65.6","124.1","263.5","367.5","484.6","619.8","796.5","1232.4","4507.5"
"2010","IDN","360","Indonesia","Bali","IDN.2_1","ID.BA","-8.47397327423096","115.187957763672","3959404","705.1","5615.0","2297.6","1260.6","1013.0","370.1","482.0","599.9","766.1","1013.0","1504.0","2411.3","4010.7","6911.7","10878.8"
"2010","IDN","360","Indonesia","Bangka Belitung","IDN.3_1","ID.BB","-2.34019494056702","106.431365966797","1244856","74.0","16826.5","480.0","158.6","108.5","31.5","45.4","59.3","78.2","108.5","212.0","349.9","588.8","1235.0","5793.7"
"2010","IDN","360","Indonesia","Banten","IDN.4_1","ID.BT","-6.2575101852417","106.386749267578","10935521","1172.3","9328.4","4500.3","2688.1","3162.5","593.9","951.6","1489.1","2172.7","3162.5","4487.6","6198.4","8051.7","10395.4","23013.1"
"2010","IDN","360","Indonesia","Bengkulu","IDN.5_1","ID.BE","-3.67332482337952","102.389045715332","1740805","86.7","20080.6","847.2","241.0","151.8","36.6","61.1","88.6","116.8","151.8","249.4","740.3","1264.1","2553.5","7831.1"
"2010","IDN","360","Indonesia","Gorontalo","IDN.6_1","ID.GO","0.605795681476593","122.794395446777","1062711","88.0","12073.7","1367.0","389.2","370.6","33.6","79.4","165.5","268.0","370.6","609.8","1172.6","1976.8","4698.8","11343.9"
"2010","IDN","360","Indonesia","Jakarta Raya","IDN.7_1","ID.JK","-6.20559167861938","106.831962585449","9513594","14688.0","647.7","16201.2","15646.2","15905.1","11312.0","13171.8","14207.8","15158.5","15905.1","16789.4","18300.7","19766.9","22022.8","24445.1"
"2010","IDN","360","Indonesia","Jambi","IDN.8_1","ID.JA","-1.65771675109863","102.827651977539","3141240","64.4","48762.6","1206.4","201.1","106.7","26.4","43.4","59.5","78.5","106.7","193.9","458.8","1245.9","5058.4","13782.0"
"2010","IDN","360","Indonesia","Jawa Barat","IDN.9_1","ID.JR","-6.75620746612549","107.51628112793","43963351","1197.8","36705.0","5239.4","2461.8","2090.2","572.2","842.7","1121.7","1493.9","2090.2","3177.4","5144.9","8464.9","13731.3","34433.4"
"2010","IDN","360","Indonesia","Jawa Tengah","IDN.10_1","ID.JT","-7.2370491027832","110.137321472168","32975756","977.6","33729.9","1961.1","1340.3","1211.8","526.9","693.5","851.2","1017.2","1211.8","1464.9","1813.4","2506.6","4436.7","22100.2"
"2010","IDN","360","Indonesia","Jawa Timur","IDN.11_1","ID.JI","-7.65830421447754","112.652412414551","38115110","796.4","47860.3","2476.3","1333.8","1100.5","439.6","597.1","746.7","911.8","1100.5","1349.9","1845.0","3284.7","6800.5","17358.5"
"2010","IDN","360","Indonesia","Kalimantan Barat","IDN.12_1","ID.KB","0.118507742881775","110.074638366699","4473342","30.5","146671.5","633.9","111.1","67.1","14.2","23.4","34.0","46.6","67.1","108.0","365.2","669.6","1845.3","7237.7"
"2010","IDN","360","Indonesia","Kalimantan Selatan","IDN.13_1","ID.KS","-3.09824156761169","115.113487243652","3678355","98.5","37356.3","1947.9","384.0","315.7","39.5","75.8","140.9","215.5","315.7","484.2","775.3","1716.9","8502.0","15647.9"
"2010","IDN","360","Indonesia","Kalimantan Tengah","IDN.14_1","ID.KT","-2.0395290851593","113.45841217041","2266043","14.8","153417.1","128.5","35.7","29.4","6.7","11.5","16.6","22.4","29.4","39.4","56.4","100.1","321.0","3221.1"
"2010","IDN","360","Indonesia","Kalimantan Timur","IDN.15_1","ID.KM","0.118391402065754","116.983291625977","3613331","18.4","196251.4","1481.5","227.6","236.1","8.4","21.4","52.6","117.7","236.1","590.0","1156.1","3270.3","5270.8","10288.4"
"2010","IDN","360","Indonesia","Kepulauan Riau","IDN.16_1","ID.KR","1.06971335411072","104.294876098633","1708812","197.5","8651.1","1637.8","802.3","1295.1","80.9","237.9","408.1","775.6","1295.1","1740.1","2169.1","2850.5","3865.2","7649.9"
"2010","IDN","360","Indonesia","Lampung","IDN.17_1","ID.LA","-5.10298824310303","105.150054931641","7736114","231.6","33403.2","1084.1","478.1","512.8","96.2","148.5","246.9","397.8","512.8","639.1","808.2","1093.6","2624.3","10617.5"
"2010","IDN","360","Indonesia","Maluku","IDN.19_1","ID.MA","-4.28659200668335","129.405563354492","1560579","33.3","46841.0","583.7","120.3","80.6","12.1","22.7","36.1","54.2","80.6","151.6","426.3","845.0","1668.2","8363.6"
"2010","IDN","360","Indonesia","Maluku Utara","IDN.18_1","ID.MU","0.348202288150787","127.406913757324","1055633","32.9","32060.0","667.3","107.1","65.4","12.3","21.3","32.9","46.7","65.4","108.6","282.6","583.0","2274.8","8908.0"
"2010","IDN","360","Indonesia","Nusa Tenggara Barat","IDN.20_1","ID.NB","-8.61253261566162","116.843040466309","4578939","230.3","19882.0","1531.4","725.9","951.6","98.7","266.1","478.7","730.4","951.6","1172.9","1411.9","1743.4","2848.5","13027.6"
"2010","IDN","360","Indonesia","Nusa Tenggara Timur","IDN.21_1","ID.NT","-9.23208427429199","122.356185913086","4766472","101.7","46883.1","530.9","184.3","131.8","49.4","68.2","85.9","105.9","131.8","172.4","274.4","563.0","1216.6","9804.3"
"2010","IDN","360","Indonesia","Papua","IDN.23_1","ID.PA","-3.94607043266296","138.384826660156","2880128","9.3","311265.3","169.2","35.7","33.7","3.6","8.0","14.6","22.7","33.7","50.7","80.4","138.2","408.3","4861.9"
"2010","IDN","360","Indonesia","Papua Barat","IDN.22_1","ID.IB","-1.51375949382782","132.525314331055","777070","7.9","98874.0","315.2","40.4","26.0","3.0","6.3","10.5","16.5","26.0","41.3","108.0","622.5","1033.3","4349.3"
"2010","IDN","360","Indonesia","Riau","IDN.24_1","ID.RI","0.597723245620728","101.637237548828","5654221","63.0","89746.1","600.5","175.3","138.2","25.9","43.6","61.6","83.1","138.2","253.8","409.2","793.5","2004.0","6750.2"
"2010","IDN","360","Indonesia","Sulawesi Barat","IDN.25_1","ID.SR","-2.80770468711853","119.205146789551","1184489","71.4","16589.8","430.4","167.7","126.8","32.4","52.9","75.3","99.0","126.8","186.6","306.8","871.5","1431.1","3270.6"
"2010","IDN","360","Indonesia","Sulawesi Selatan","IDN.26_1","ID.SE","-4.51719951629639","119.869987487793","8169674","185.6","44027.9","2297.1","631.1","637.0","87.6","143.9","208.8","349.7","637.0","895.6","1238.4","2536.9","9404.6","17441.5"
"2010","IDN","360","Indonesia","Sulawesi Tengah","IDN.27_1","ID.ST","-0.730966925621033","120.957725524902","2677260","43.7","61258.3","445.6","121.2","88.4","15.9","28.5","45.5","63.8","88.4","161.1","366.1","548.7","953.9","5807.9"
"2010","IDN","360","Indonesia","Sulawesi Tenggara","IDN.28_1","ID.SG","-4.4774923324585","122.318733215332","2274830","61.6","36913.5","557.8","166.6","121.9","28.9","49.7","72.6","94.5","121.9","182.4","322.4","697.7","1532.3","7473.8"
"2010","IDN","360","Indonesia","Sulawesi Utara","IDN.29_1","ID.SW","1.48123574256897","124.825057983398","2310783","157.6","14658.3","1112.6","457.6","453.1","67.5","159.2","258.3","349.9","453.1","588.9","851.9","1532.4","3126.3","8482.6"
